TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription
37,127449,Thursday,3993807327.0,1,CELEBRATION
37,155141,Monday,4133103779.0,1,GROCERY DRY GOODS
39,30731,Tuesday,7343500006.0,2,COMM BREAD
40,39643,Thursday,7065210701.0,2,COOK AND DINE
40,41695,Thursday,3904700140.0,1,DSD GROCERY
39,56823,Sunday,68113104907.0,1,BEAUTY
38,128377,Thursday,3800040500.0,1,FROZEN FOODS
32,101724,Sunday,8511846990.0,1,INFANT APPAREL
35,65898,Monday,7874203524.0,2,DSD GROCERY
37,132435,Friday,8265700312.0,1,DSD GROCERY
35,9730,Saturday,2840023987.0,1,DSD GROCERY
44,35653,Wednesday,4145709427.0,1,PERSONAL CARE
36,33652,Wednesday,3890000405.0,1,GROCERY DRY GOODS
7,77924,Wednesday,7874209248.0,1,PRE PACKED DELI
40,16992,Sunday,5020001535.0,1,DAIRY
40,50319,Saturday,4300004714.0,2,DSD GROCERY
40,140697,Saturday,2500004772.0,1,DAIRY
40,107756,Monday,7940017676.0,1,PERSONAL CARE
999,116276,Tuesday,2931106780.0,1,MENS WEAR
40,2035,Friday,68113168762.0,1,PHARMACY OTC
39,40220,Thursday,5040002340.0,1,COMM BREAD
39,46829,Friday,7100706297.0,1,FROZEN FOODS
40,144562,Sunday,6414404302.0,1,GROCERY DRY GOODS
37,134631,Friday,5040025520.0,1,COMM BREAD
37,77932,Wednesday,88295659029.0,1,MENS WEAR
40,102623,Sunday,7800001389.0,1,DSD GROCERY
40,126788,Thursday,7680800303.0,2,GROCERY DRY GOODS
15,122179,Wednesday,84105800520.0,1,PERSONAL CARE
40,142033,Saturday,2100061218.0,1,DAIRY
37,115302,Tuesday,75752800868.0,1,GROCERY DRY GOODS
35,136606,Friday,3800084523.0,1,DSD GROCERY
35,133711,Friday,4400004144.0,1,IMPULSE MERCHANDISE
35,61649,Sunday,7874235193.0,1,DSD GROCERY
6,79819,Wednesday,7013710018.0,3,"CANDY, TOBACCO, COOKIES"
40,127909,Thursday,7518500002.0,1,COMM BREAD
40,30675,Tuesday,7294560136.0,1,COMM BREAD
33,12056,Saturday,2120057235.0,1,HOUSEHOLD CHEMICALS/SUPP
40,116160,Tuesday,7800008346.0,1,DSD GROCERY
36,176491,Friday,4460001665.0,1,PERSONAL CARE
40,123864,Wednesday,4427609003.0,1,SERVICE DELI
37,98324,Saturday,2733100616.0,1,DAIRY
40,142020,Saturday,7874235186.0,1,DAIRY
39,21273,Monday,7225003706.0,1,COMM BREAD
32,146654,Sunday,4167995096.0,1,INFANT CONSUMABLE HARDLINES
40,4004,Friday,4150081846.0,1,GROCERY DRY GOODS
40,14833,Sunday,60538818742.0,1,FROZEN FOODS
40,144902,Sunday,2400036702.0,1,GROCERY DRY GOODS
27,63483,Monday,66793003333.0,1,LAWN AND GARDEN
8,137226,Saturday,9898.0,1,BAKERY
24,132549,Friday,81891401616.0,1,HOME MANAGEMENT
7,106561,Sunday,4029.0,1,PRODUCE
37,42945,Thursday,76163520260.0,1,PRODUCE
38,69145,Monday,2430076119.0,2,COMM BREAD
40,129266,Thursday,7874222682.0,1,DSD GROCERY
31,189709,Sunday,4385967350.0,1,WIRELESS
42,54541,Saturday,980089500.0,1,GROCERY DRY GOODS
39,55700,Saturday,7874202400.0,1,HOUSEHOLD PAPER GOODS
42,45341,Friday,880632365803.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
40,49375,Saturday,4127100956.0,1,DAIRY
39,51427,Saturday,1113200681.0,1,PETS AND SUPPLIES
29,66473,Monday,7874203952.0,1,HOUSEHOLD PAPER GOODS
25,90005,Friday,72654752239.0,1,LADIESWEAR
39,135230,Friday,1960005030.0,2,FROZEN FOODS
39,135151,Friday,9733900006.0,1,GROCERY DRY GOODS
40,126305,Thursday,68113105722.0,1,PHARMACY OTC
37,30963,Tuesday,71785410521.0,1,FROZEN FOODS
34,23154,Monday,7192101636.0,1,FROZEN FOODS
34,168065,Thursday,7314908393.0,1,HOME MANAGEMENT
36,43642,Friday,7459054085.0,1,PERSONAL CARE
7,87192,Friday,3100018030.0,1,FROZEN FOODS
39,133036,Friday,60538812090.0,2,PHARMACY OTC
38,157091,Tuesday,2733100061.0,1,COMM BREAD
39,80438,Wednesday,890361310148.0,1,MENS WEAR
40,92740,Friday,3500046157.0,1,HOUSEHOLD CHEMICALS/SUPP
40,41695,Thursday,64541698609.0,1,CELEBRATION
7,147936,Sunday,20577400000.0,1,SERVICE DELI
39,177180,Friday,3400000220.0,1,IMPULSE MERCHANDISE
8,135945,Friday,4000042431.0,1,IMPULSE MERCHANDISE
40,44415,Friday,2550020170.0,1,GROCERY DRY GOODS
36,92401,Friday,68113104849.0,1,BEAUTY
39,62659,Sunday,3385902003.0,1,PERSONAL CARE
38,25633,Monday,9955515854.0,1,GROCERY DRY GOODS
40,170398,Thursday,22093700000.0,1,MEAT - FRESH & FROZEN
42,43707,Friday,67811266577.0,1,PHARMACY OTC
40,42851,Thursday,7874201232.0,2,GROCERY DRY GOODS
41,152762,Monday,7315015223.0,1,PRODUCE
40,33773,Wednesday,4048.0,1,PRODUCE
40,4166,Friday,4470007067.0,1,PRE PACKED DELI
39,47050,Friday,7874211254.0,1,HOUSEHOLD PAPER GOODS
40,63801,Monday,1920087870.0,1,HOUSEHOLD CHEMICALS/SUPP
37,25739,Monday,7874237378.0,1,MEAT - FRESH & FROZEN
40,97101,Saturday,7874209357.0,1,PHARMACY OTC
40,100864,Sunday,7442602000.0,1,COMM BREAD
40,108635,Monday,4180040131.0,1,DAIRY
7,184356,Saturday,7874203988.0,1,BAKERY
33,2818,Friday,9451441251.0,1,HOUSEHOLD CHEMICALS/SUPP
25,155541,Monday,1326260915.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
31,101455,Sunday,31284353642.0,1,PHARMACY OTC
37,160850,Tuesday,3940001687.0,1,GROCERY DRY GOODS
37,11931,Saturday,4089.0,1,PRODUCE
40,135740,Friday,7539100470.0,1,SEAFOOD
40,152973,Monday,35497331542.0,1,PHARMACY OTC
39,175161,Friday,,1,
15,35368,Wednesday,4048.0,1,PRODUCE
8,150502,Monday,7874208557.0,1,DSD GROCERY
37,18781,Sunday,4416.0,1,PRODUCE
40,43175,Thursday,7940025180.0,1,PERSONAL CARE
36,98622,Saturday,38151918120.0,1,PERSONAL CARE
40,66025,Monday,3151.0,1,PRODUCE
7,5630,Friday,22008300000.0,1,MEAT - FRESH & FROZEN
25,185552,Sunday,88309624204.0,1,MENS WEAR
40,173710,Friday,22699900000.0,1,MEAT - FRESH & FROZEN
36,167401,Thursday,8680087274.0,1,BEAUTY
44,78179,Wednesday,7169123103.0,1,HOME MANAGEMENT
39,110398,Monday,68113106125.0,1,PHARMACY OTC
999,40104,Thursday,1284409024.0,-1,AUTOMOTIVE
39,95370,Saturday,60538862128.0,1,FINANCIAL SERVICES
39,34333,Wednesday,3500055190.0,1,PERSONAL CARE
35,4590,Friday,3107.0,1,PRODUCE
37,27287,Tuesday,1800000756.0,3,DAIRY
5,173188,Friday,1111161133.0,1,PERSONAL CARE
38,164760,Wednesday,60069966102.0,1,GROCERY DRY GOODS
40,142698,Saturday,9742155933.0,1,PHARMACY OTC
39,149857,Sunday,68113107445.0,1,PERSONAL CARE
40,73450,Tuesday,8000611197.0,1,HARDWARE
24,97532,Saturday,4139000009.0,1,GROCERY DRY GOODS
999,143800,Sunday,68113133018.0,1,FINANCIAL SERVICES
40,149240,Sunday,3700087097.0,1,INFANT CONSUMABLE HARDLINES
38,11228,Saturday,7464100426.0,1,PRODUCE
25,117051,Tuesday,88530621275.0,1,MENS WEAR
40,8415,Saturday,7874235186.0,1,DAIRY
44,157243,Tuesday,1500007715.0,3,INFANT CONSUMABLE HARDLINES
999,159108,Tuesday,60538812238.0,-1,FINANCIAL SERVICES
32,117088,Tuesday,8511845853.0,1,INFANT APPAREL
39,174630,Friday,1380023056.0,1,FROZEN FOODS
37,83527,Thursday,73990700231.0,1,GROCERY DRY GOODS
25,58252,Sunday,3993815058.0,1,CELEBRATION
37,181620,Saturday,7874211434.0,1,HOUSEHOLD PAPER GOODS
3,64228,Monday,68113163351.0,1,FINANCIAL SERVICES
39,59864,Sunday,4178847109.0,1,PETS AND SUPPLIES
40,97476,Saturday,4062.0,1,PRODUCE
44,43029,Thursday,2775501079.0,1,OFFICE SUPPLIES
40,93916,Saturday,7004934098.0,1,SHOES
40,56907,Sunday,4400003111.0,1,DSD GROCERY
42,141531,Saturday,78114754317.0,1,INFANT APPAREL
40,91670,Friday,2100005229.0,1,GROCERY DRY GOODS
43,157867,Tuesday,1200001279.0,1,DSD GROCERY
40,128142,Thursday,1780054001.0,1,PETS AND SUPPLIES
25,23816,Monday,66216323945.0,2,"GIRLS WEAR, 4-6X  AND 7-14"
38,22648,Monday,5410722101.0,1,PRODUCE
7,10897,Saturday,4156514116.0,1,GROCERY DRY GOODS
40,95123,Saturday,2700037892.0,1,GROCERY DRY GOODS
40,8484,Saturday,68113102789.0,1,PRODUCE
39,104281,Sunday,7874200798.0,1,COMM BREAD
39,170205,Thursday,25528300000.0,1,DAIRY
40,52015,Saturday,3700081118.0,1,HOUSEHOLD CHEMICALS/SUPP
40,102405,Sunday,1480031820.0,2,DSD GROCERY
26,25065,Monday,1775432011.0,1,FABRICS AND CRAFTS
44,38333,Thursday,1119270101.0,1,HORTICULTURE AND ACCESS
43,88740,Friday,3700049694.0,1,PERSONAL CARE
27,45567,Friday,3710267500.0,1,PRODUCE
44,58666,Sunday,7025750481.0,1,IMPULSE MERCHANDISE
33,105946,Sunday,7874204880.0,1,HOUSEHOLD PAPER GOODS
41,138254,Saturday,8520000115.0,1,"LIQUOR,WINE,BEER"
5,53254,Saturday,68113131179.0,1,PHARMACY RX
39,64418,Monday,7569102141.0,1,FABRICS AND CRAFTS
37,21846,Monday,1030054325.0,1,DSD GROCERY
41,94506,Saturday,82948616041.0,1,COOK AND DINE
25,164561,Wednesday,4393575522.0,1,MENS WEAR
40,10162,Saturday,79936678825.0,1,IMPULSE MERCHANDISE
40,112720,Monday,7566912321.0,1,GROCERY DRY GOODS
999,134055,Friday,88786023029.0,-1,INFANT APPAREL
40,93764,Saturday,4400003213.0,1,IMPULSE MERCHANDISE
9,70808,Tuesday,88561522940.0,1,SLEEPWEAR/FOUNDATIONS
25,117651,Tuesday,72957184448.0,1,PRODUCE
38,72358,Tuesday,7874211482.0,1,HOUSEHOLD PAPER GOODS
40,68381,Monday,60538871461.0,2,DAIRY
999,24936,Monday,78915814455.0,1,SWIMWEAR/OUTERWEAR
40,182968,Saturday,3320000020.0,2,GROCERY DRY GOODS
40,70125,Tuesday,2310010339.0,1,PETS AND SUPPLIES
5,87718,Friday,68113118738.0,1,PHARMACY OTC
25,50066,Saturday,880937758911.0,1,BOYS WEAR
37,46437,Friday,4046.0,1,PRODUCE
3,83322,Thursday,68113176761.0,1,FINANCIAL SERVICES
40,117118,Tuesday,6827473529.0,1,DSD GROCERY
7,84891,Thursday,6233891101.0,2,HOUSEHOLD CHEMICALS/SUPP
6,11272,Saturday,7480618950.0,1,"LIQUOR,WINE,BEER"
3,31715,Wednesday,60538896309.0,1,FINANCIAL SERVICES
40,172312,Friday,1090000015.0,1,HOUSEHOLD PAPER GOODS
42,17102,Sunday,4470001165.0,1,PRE PACKED DELI
7,119829,Wednesday,3700091233.0,1,HOUSEHOLD CHEMICALS/SUPP
40,179129,Saturday,4011.0,1,PRODUCE
29,168706,Thursday,4016940321.0,4,SPORTING GOODS
39,103770,Sunday,4900000764.0,1,DSD GROCERY
18,28199,Tuesday,67341922903.0,1,TOYS
21,75232,Tuesday,7535311723.0,1,OFFICE SUPPLIES
5,170455,Thursday,7846247081.0,1,BEAUTY
40,92564,Friday,5450019322.0,1,PRE PACKED DELI
32,105874,Sunday,2840041772.0,1,IMPULSE MERCHANDISE
37,23900,Monday,3338360051.0,1,PRODUCE
40,183101,Saturday,7874202657.0,1,PERSONAL CARE
999,35054,Wednesday,76131802933.0,1,PERSONAL CARE
40,105052,Sunday,4369507108.0,1,FROZEN FOODS
25,21552,Monday,7780259670.0,1,BEAUTY
40,17367,Sunday,7024230122.0,1,DAIRY
7,9043,Saturday,4450096650.0,1,PRE PACKED DELI
5,162223,Wednesday,7148651026.0,1,BOOKS AND MAGAZINES
33,79364,Wednesday,2420009653.0,1,HOUSEHOLD CHEMICALS/SUPP
31,40772,Thursday,60538862097.0,1,FINANCIAL SERVICES
37,136069,Friday,9518800501.0,1,DSD GROCERY
40,101130,Sunday,3700011715.0,1,PHARMACY OTC
40,180474,Saturday,5100011553.0,1,GROCERY DRY GOODS
25,90005,Friday,880632366661.0,1,LADIESWEAR
40,111647,Monday,1115206859.0,1,GROCERY DRY GOODS
40,38978,Thursday,4450097645.0,1,PRE PACKED DELI
21,110529,Monday,,1,
39,132516,Friday,4178900231.0,1,GROCERY DRY GOODS
40,24992,Monday,7431260145.0,1,PHARMACY OTC
40,145675,Sunday,7566912100.0,3,GROCERY DRY GOODS
24,4603,Friday,7874209326.0,1,HOUSEHOLD CHEMICALS/SUPP
34,120366,Wednesday,9668902031.0,1,PETS AND SUPPLIES
9,43456,Friday,79936607681.0,1,IMPULSE MERCHANDISE
38,11228,Saturday,74236526415.0,1,DAIRY
15,170534,Thursday,87218100501.0,1,IMPULSE MERCHANDISE
15,54768,Saturday,7350203698.0,1,HOME MANAGEMENT
39,143936,Sunday,20154200000.0,1,SERVICE DELI
7,83641,Thursday,7874235186.0,1,DAIRY
40,57265,Sunday,3500055100.0,1,PERSONAL CARE
9,151427,Monday,1980003663.0,1,HOUSEHOLD CHEMICALS/SUPP
25,190210,Sunday,75510768189.0,1,BOYS WEAR
39,89802,Friday,87126040032.0,1,PRODUCE
37,49671,Saturday,1112900013.0,1,GROCERY DRY GOODS
37,70508,Tuesday,4011.0,1,PRODUCE
40,47979,Friday,3700093032.0,1,HOUSEHOLD CHEMICALS/SUPP
44,124390,Wednesday,7644069349.0,2,HOME MANAGEMENT
40,150193,Monday,4693.0,1,PRODUCE
8,119247,Wednesday,1030084325.0,1,DSD GROCERY
40,114346,Tuesday,2840024012.0,1,DSD GROCERY
39,159377,Tuesday,2500005349.0,1,DSD GROCERY
41,10139,Saturday,7008503508.0,1,FROZEN FOODS
44,165586,Wednesday,1631826894.0,1,FABRICS AND CRAFTS
32,57014,Sunday,88751200151.0,1,LADIESWEAR
35,51732,Saturday,2840043318.0,1,IMPULSE MERCHANDISE
38,157206,Tuesday,75379200251.0,1,DSD GROCERY
9,152349,Monday,81436501062.0,1,PRODUCE
40,147178,Sunday,7874235186.0,1,DAIRY
38,68595,Monday,4900005010.0,1,DSD GROCERY
42,84431,Thursday,7217923173.0,1,COOK AND DINE
37,111653,Monday,89162700910.0,1,FROZEN FOODS
33,172349,Friday,8390000629.0,2,DAIRY
40,189452,Sunday,3338320027.0,1,PRODUCE
3,108285,Monday,68113189617.0,1,FINANCIAL SERVICES
40,43732,Friday,7874209013.0,1,FROZEN FOODS
18,20272,Monday,40550249187.0,-1,TOYS
40,66526,Monday,7056097799.0,1,FROZEN FOODS
7,103530,Sunday,7958199525.0,2,DSD GROCERY
40,21466,Monday,31015808560.0,1,PERSONAL CARE
40,76056,Wednesday,76172098749.0,1,GROCERY DRY GOODS
24,30351,Tuesday,18843600017.0,1,PHARMACY OTC
39,91044,Friday,68113109896.0,1,BAKERY
38,162857,Wednesday,7104100021.0,1,DSD GROCERY
40,114368,Tuesday,7940007217.0,1,PERSONAL CARE
40,146604,Sunday,4393559550.0,1,BOYS WEAR
32,146649,Sunday,3338365020.0,1,PRODUCE
999,118692,Tuesday,1200000159.0,1,DSD GROCERY
37,95598,Saturday,1312000286.0,2,FROZEN FOODS
999,64805,Monday,75057601625.0,-1,HOME MANAGEMENT
39,82663,Thursday,63312515197.0,1,HOME MANAGEMENT
7,20071,Monday,9748801729.0,1,SERVICE DELI
25,182038,Saturday,82926814084.0,1,LADIESWEAR
999,9510,Saturday,2800000823.0,1,DSD GROCERY
25,43202,Thursday,4300004422.0,1,DAIRY
25,147172,Sunday,7780246231.0,1,BEAUTY
40,121743,Wednesday,1254600634.0,1,IMPULSE MERCHANDISE
33,189576,Sunday,75680910529.0,1,BATH AND SHOWER
38,162446,Wednesday,4900005010.0,5,DSD GROCERY
37,4987,Friday,3710268600.0,1,PRODUCE
39,140632,Saturday,7027223202.0,1,DAIRY
9,152761,Monday,4400003414.0,1,IMPULSE MERCHANDISE
44,183181,Saturday,7314909597.0,2,HOME MANAGEMENT
40,133407,Friday,7615023221.0,1,DSD GROCERY
38,24964,Monday,8768400099.0,1,DSD GROCERY
40,183175,Saturday,7341013959.0,1,COMM BREAD
19,102080,Sunday,60538804772.0,1,FINANCIAL SERVICES
42,51454,Saturday,63050928427.0,1,TOYS
39,90017,Friday,3800026066.0,1,FROZEN FOODS
39,86627,Thursday,1111132518.0,1,PERSONAL CARE
36,184299,Saturday,7780249721.0,1,BEAUTY
40,13722,Sunday,5210002739.0,1,GROCERY DRY GOODS
36,42429,Thursday,8087817578.0,1,PERSONAL CARE
38,189609,Sunday,7175830097.0,1,GROCERY DRY GOODS
33,22558,Monday,4316891854.0,1,HARDWARE
40,68262,Monday,7073400008.0,1,GROCERY DRY GOODS
38,46773,Friday,7874208676.0,1,DAIRY
36,118336,Tuesday,1111161011.0,1,PERSONAL CARE
40,12075,Saturday,1111104094.0,1,PERSONAL CARE
40,158633,Tuesday,4050.0,1,PRODUCE
9,58874,Sunday,88530604701.0,1,MENS WEAR
40,106116,Sunday,7874208176.0,1,DAIRY
39,186552,Sunday,8164229376.0,1,BEAUTY
38,114354,Tuesday,4400003113.0,1,DSD GROCERY
7,46716,Friday,4900001464.0,1,DSD GROCERY
25,141147,Saturday,88711760005.0,1,MENS WEAR
3,54613,Saturday,68113163352.0,1,FINANCIAL SERVICES
33,99541,Saturday,22860800000.0,1,INFANT APPAREL
41,180200,Saturday,8520000115.0,6,"LIQUOR,WINE,BEER"
25,77908,Wednesday,60538862097.0,1,FINANCIAL SERVICES
3,96538,Saturday,1150906022.0,1,PHARMACY OTC
38,41450,Thursday,81829001450.0,1,DAIRY
37,7753,Saturday,7231001058.0,1,GROCERY DRY GOODS
24,134853,Friday,2241561703.0,2,BEDDING
8,96065,Saturday,7940026700.0,1,PERSONAL CARE
44,163505,Wednesday,9566847535.0,1,PETS AND SUPPLIES
999,64864,Monday,68113147314.0,1,SPORTING GOODS
7,26961,Tuesday,20108800000.0,2,SERVICE DELI
24,154467,Monday,82179621418.0,1,MENS WEAR
39,118280,Tuesday,3700088437.0,1,PERSONAL CARE
39,26018,Tuesday,2500004769.0,1,DAIRY
32,188883,Sunday,3700087097.0,1,INFANT CONSUMABLE HARDLINES
40,152275,Monday,68113107862.0,1,BAKERY
39,148348,Sunday,32586655306.0,1,PHARMACY OTC
22,3550,Friday,3087834700.0,1,ELECTRONICS
39,148707,Sunday,7874214223.0,1,FROZEN FOODS
40,143296,Saturday,2460001001.0,1,GROCERY DRY GOODS
39,189204,Sunday,75166677005.0,1,PRODUCE
40,138499,Saturday,7707103549.0,1,SPORTING GOODS
36,91002,Friday,63084090278.0,1,IMPULSE MERCHANDISE
40,2822,Friday,60308441199.0,1,PERSONAL CARE
40,13224,Sunday,4499.0,1,PRODUCE
40,35823,Wednesday,4144900297.0,1,GROCERY DRY GOODS
15,131344,Friday,3735500006.0,10,OFFICE SUPPLIES
9,58836,Sunday,61156655933.0,1,JEWELRY AND SUNGLASSES
39,4545,Friday,4369507511.0,1,FROZEN FOODS
39,71354,Tuesday,7010910300.0,-1,BAKERY
37,54754,Saturday,25096200000.0,1,MEAT - FRESH & FROZEN
40,141033,Saturday,84105800548.0,1,PERSONAL CARE
39,112179,Monday,2840020126.0,1,DSD GROCERY
40,110419,Monday,7432309750.0,1,GROCERY DRY GOODS
36,180397,Saturday,7940035756.0,1,PERSONAL CARE
37,22664,Monday,4011.0,1,PRODUCE
36,114232,Tuesday,30041060551.0,1,PERSONAL CARE
37,1970,Friday,4693.0,1,PRODUCE
40,120068,Wednesday,1740010207.0,1,GROCERY DRY GOODS
36,107632,Monday,2800033317.0,1,GROCERY DRY GOODS
15,172706,Friday,65876137853.0,2,MEAT - FRESH & FROZEN
44,38947,Thursday,20382100000.0,1,SERVICE DELI
40,125019,Thursday,4300005903.0,2,DSD GROCERY
37,83527,Thursday,7874204492.0,1,DAIRY
37,144768,Sunday,22592200000.0,1,MEAT - FRESH & FROZEN
37,88361,Friday,3915600013.0,1,GROCERY DRY GOODS
37,175484,Friday,4046.0,1,PRODUCE
23,158224,Tuesday,4787587268.0,1,PLAYERS AND ELECTRONICS
39,176558,Friday,1380055243.0,1,FROZEN FOODS
40,58240,Sunday,78665844002.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
25,60730,Sunday,71846730387.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
40,162211,Wednesday,4900005015.0,4,DSD GROCERY
40,74213,Tuesday,3107.0,1,PRODUCE
40,66118,Monday,7874203890.0,1,HOUSEHOLD PAPER GOODS
25,54414,Saturday,60538817657.0,1,SHOES
40,158678,Tuesday,7778200787.0,1,MEAT - FRESH & FROZEN
40,96967,Saturday,3760016095.0,2,PRE PACKED DELI
39,94574,Saturday,38137101998.0,1,PERSONAL CARE
40,155593,Monday,3700039300.0,1,HOUSEHOLD CHEMICALS/SUPP
8,42239,Thursday,4679816140.0,1,PETS AND SUPPLIES
999,112914,Tuesday,60538871457.0,1,DAIRY
37,5926,Friday,7874209197.0,1,GROCERY DRY GOODS
40,47700,Friday,3800005198.0,1,FROZEN FOODS
999,141021,Saturday,68113111868.0,1,FINANCIAL SERVICES
40,64365,Monday,5400015029.0,1,HOUSEHOLD PAPER GOODS
39,22162,Monday,6827473529.0,1,DSD GROCERY
999,170917,Thursday,31011903817.0,1,PHARMACY OTC
36,74134,Tuesday,4062.0,1,PRODUCE
40,54515,Saturday,5400010183.0,1,HOUSEHOLD PAPER GOODS
37,172084,Friday,3760039567.0,1,GROCERY DRY GOODS
37,147867,Sunday,5400016447.0,1,HOUSEHOLD PAPER GOODS
7,148837,Sunday,954200958.0,1,"CANDY, TOBACCO, COOKIES"
40,60240,Sunday,68113109120.0,1,PRODUCE
39,72071,Tuesday,7225004319.0,2,COMM BREAD
38,124961,Thursday,4180034800.0,1,DSD GROCERY
38,93998,Saturday,7639700212.0,1,GROCERY DRY GOODS
19,131265,Friday,68113118723.0,-1,PHARMACY OTC
7,186284,Sunday,3338320027.0,1,PRODUCE
40,14415,Sunday,78533172246.0,2,PRE PACKED DELI
24,4603,Friday,84417801782.0,1,BEDDING
40,103614,Sunday,4000024929.0,1,"CANDY, TOBACCO, COOKIES"
33,72542,Tuesday,7464250000.0,1,HOUSEHOLD CHEMICALS/SUPP
33,114184,Tuesday,7874207676.0,1,HOUSEHOLD PAPER GOODS
35,33789,Wednesday,2840008761.0,1,IMPULSE MERCHANDISE
36,131856,Friday,31254662869.0,1,PHARMACY OTC
40,90420,Friday,4000015147.0,2,"CANDY, TOBACCO, COOKIES"
18,25434,Monday,84980303801.0,1,IMPULSE MERCHANDISE
999,126696,Thursday,82831369.0,-1,MENS WEAR
40,122537,Wednesday,7680000691.0,1,DAIRY
24,174753,Friday,79357386290.0,1,HOME DECOR
999,149385,Sunday,67604560894.0,-1,BEAUTY
44,151708,Monday,2120045844.0,2,IMPULSE MERCHANDISE
40,155145,Monday,68113105236.0,1,PERSONAL CARE
40,153442,Monday,4470009205.0,1,PRE PACKED DELI
36,91708,Friday,7124901746.0,1,BEAUTY
35,16407,Sunday,3663202760.0,1,DAIRY
24,140843,Saturday,5389110205.0,1,HOME MANAGEMENT
38,171682,Thursday,3800000110.0,3,GROCERY DRY GOODS
5,1871,Friday,30067628614.0,1,PHARMACY OTC
39,158556,Tuesday,68113132893.0,1,PRODUCE
40,25267,Monday,2746718442.0,1,INFANT APPAREL
40,167126,Thursday,7641090332.0,1,DSD GROCERY
40,54696,Saturday,71514181595.0,1,DAIRY
35,66014,Monday,5200032673.0,1,DSD GROCERY
42,188187,Sunday,60538816220.0,1,SHOES
37,152369,Monday,7047044924.0,1,DAIRY
44,168536,Thursday,78616200151.0,1,DSD GROCERY
8,190078,Sunday,980012301.0,2,IMPULSE MERCHANDISE
27,9535,Saturday,3706310881.0,1,LAWN AND GARDEN
36,26138,Tuesday,7940031402.0,1,PERSONAL CARE
27,81893,Thursday,76487863733.0,1,LAWN AND GARDEN
37,82892,Thursday,2898997540.0,2,FROZEN FOODS
9,28325,Tuesday,3890204449.0,1,AUTOMOTIVE
44,100711,Sunday,4000049584.0,2,"CANDY, TOBACCO, COOKIES"
39,165402,Wednesday,7490420158.0,1,PRODUCE
39,189836,Sunday,7874207784.0,1,GROCERY DRY GOODS
38,39633,Thursday,8000048448.0,2,GROCERY DRY GOODS
40,110838,Monday,4418.0,1,PRODUCE
40,154347,Monday,7874211433.0,2,DSD GROCERY
39,185784,Sunday,8037601568.0,1,PHARMACY OTC
40,137828,Saturday,2733100033.0,1,COMM BREAD
39,113402,Tuesday,20101100000.0,1,MEAT - FRESH & FROZEN
39,30107,Tuesday,7047000655.0,1,DAIRY
32,140617,Saturday,2746722684.0,1,INFANT APPAREL
8,74791,Tuesday,2310027219.0,-1,PETS AND SUPPLIES
40,182910,Saturday,30573015020.0,1,PHARMACY OTC
39,125334,Thursday,3890000473.0,1,GROCERY DRY GOODS
36,165893,Wednesday,7214001781.0,1,BEAUTY
42,102897,Sunday,68113157393.0,1,HOUSEHOLD PAPER GOODS
25,15912,Sunday,880634546130.0,1,"GIRLS WEAR, 4-6X  AND 7-14"
30,163834,Wednesday,80547024387.0,2,JEWELRY AND SUNGLASSES
999,59716,Sunday,2460001700.0,1,GROCERY DRY GOODS
5,157032,Tuesday,,1,PHARMACY RX
38,90189,Friday,68113107862.0,1,BAKERY
37,101825,Sunday,68113107862.0,1,BAKERY
32,11068,Saturday,3400000220.0,1,IMPULSE MERCHANDISE
5,34389,Wednesday,,1,PHARMACY RX
3,2387,Friday,60538802945.0,1,IMPULSE MERCHANDISE
7,148806,Sunday,7874203008.0,1,SERVICE DELI
42,94139,Saturday,8520000114.0,2,"LIQUOR,WINE,BEER"
7,32757,Wednesday,18053000081.0,1,PHARMACY OTC
5,146669,Sunday,,1,PHARMACY RX
27,38590,Thursday,2471932022.0,1,HORTICULTURE AND ACCESS
39,134102,Friday,31254742735.0,1,PERSONAL CARE
999,73558,Tuesday,3857214127.0,-1,OFFICE SUPPLIES
40,185183,Sunday,7906800310.0,4,PHARMACY OTC
30,81390,Thursday,7874203951.0,2,HOUSEHOLD PAPER GOODS
9,185558,Sunday,62892200104.0,1,INFANT CONSUMABLE HARDLINES
40,163967,Wednesday,2100061526.0,1,DAIRY
15,88503,Friday,4400003215.0,1,IMPULSE MERCHANDISE
40,123600,Wednesday,7756727431.0,1,FROZEN FOODS
35,156120,Tuesday,4400001252.0,1,DSD GROCERY
15,177358,Friday,4011.0,1,PRODUCE
44,107294,Monday,7680853327.0,2,GROCERY DRY GOODS
9,75151,Tuesday,7192497032.0,1,AUTOMOTIVE
40,53581,Saturday,68113138807.0,1,PRODUCE
40,107748,Monday,7314908118.0,1,HOME MANAGEMENT
38,189928,Sunday,7630184002.0,1,DSD GROCERY
37,174386,Friday,3338365020.0,1,PRODUCE
32,159799,Tuesday,3700086226.0,1,INFANT CONSUMABLE HARDLINES
39,2792,Friday,2200000891.0,1,IMPULSE MERCHANDISE
40,21030,Monday,4135.0,1,PRODUCE
39,166937,Thursday,2800054465.0,1,GROCERY DRY GOODS
38,56519,Sunday,7464100426.0,1,PRODUCE
999,22584,Monday,3506121533.0,1,HARDWARE
